SerialN,Name,Ratings,Price,OS,Colour,RAM,Product Dimensions,Connectivity technologies,Special features,Date
96,,3.8 out of 5 stars,,"Android, Jellybean",Red,2 GB,16.7 x 1 x 8.4 cm,"GSM, (850/900/1800/1900 MHz), UMTS, 3G, (2100 MHz), EDGE, GPRS","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, Accelerator, eCompass, Motion sensor, Proximity sensor, Hall sensor, Gyro sensor, E-mail, Expandable Memory: 64GB",2016-04-03
97,,1 out of 5 stars,,"Android, KitKat, Android^KitKat",White,256 MB,15.2 x 9.7 x 6.1 cm,HSDPA,"Expandable Memory Upto 32GB, E-Mail|Music Player|Video Player",2016-04-03
98,,,,Android,Blue,512 MB,12.5 x 6.4 x 1.1 cm,WiFi,"Bluetooth Tethering, USB, Primary Camera, Expandable Memory, GPS, Wifi",2016-04-03
99,,3 out of 5 stars,,"Android, Jellybean",Black,256 MB,12.5 x 1 x 6.4 cm,"GSM, (900/1800 MHz), GPRS, EDGE, WiFi","Music Player, Video Player, FM Radio, G sensor, E-mail, Dual SIM, Expandable Memory: 32GB",2016-04-03
100,,3.5 out of 5 stars,5599,"Android, KitKat, Android^KitKat",,1 GB,19 x 10.9 x 5.6 cm,HSDPA,"E-Mail, Music Player, Video Player",2016-04-03
101,,3.5 out of 5 stars,,Android,Arctic White,512 MB,13.1 x 1.1 x 6.8 cm,"GSM, (850/900/1800/1900 MHz), UMTS, 3G, (2100 MHz), GPRS, EDGE, WiFi","Music Player, Video Player, Dual SIM, E-mail, Accelerometer, Expandable Memory: 32GB",2016-04-03
102,,3.5 out of 5 stars,7675,Android,White,,14.5 x 0.4 x 0.9 cm,"GSM, (900/1800 MHz), WCDMA, (900/2100 MHz), 4G LTE, TDD B40, FDD 3, 5, GPRS, EDGE, HSPA, HSPA+","Dual SIM, GPS, Music Player, Video Player, FM Radio, Gravity sensor, Light sensor, Proximity sensor, E-mail",2016-04-03
103,,3.9 out of 5 stars,,"Android, Kitkat",Black,1 GB,13.7 x 0.9 x 6.9 cm,"HSPA+, WiFi","Video Calls, GPS, Music Player, Video Player, E-mail",2016-04-03
104,,,,Android,Silver,,13.1 x 0.9 x 6.8 cm,"GSM, (850/900/1800/1900 MHz), 3G, HSDPA, (850/900/1900/2100 MHz), 4G LTE, GPRS, EDGE, WiFi 802.11 b/g/n","Dual SIM, Music Player, Video Player, FM Radio, Accelerometer, Proximity sensor, E-mail",2016-04-03
105,,3 out of 5 stars,2249,Android,Black-Grey,,12.4 x 1 x 6.5 cm,"GSM, (900/1800 MHz), GPRS, EDGE, WiFi 802.11 b/g/n","Dual SIM, Music Player, Video Player, FM Radio, E-mail",2016-04-03
106,,,,Android,White,,13.4 x 1 x 6.7 cm,WiFi,"Dual SIM, Android 4.4 kitkat, Screen Size 5'' Q HD 540x960 OPS Screen, RAM 512 MB & 1 GB ROM, 2800 Mah Battery",2016-04-03
107,,1 out of 5 stars,,"Android, Jellybean",Orange,1 GB,14.4 x 1 x 7.7 cm,"GSM, WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, Accelerometer sensor, Proximity sensor, eCompass, E-mail, Expandable Memory: 32GB",2016-04-03
108,,5 out of 5 stars,,Android,Red,2 GB,14.4 x 1.1 x 7.2 cm,"GSM, (1900/1800/850/900 MHz), WCDMA, 3G, (850/900/1900/2100 MHz), 4G LTE, GPRS, EDGE, WiFi 802.11 a/b/g/n","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, Accelerator, G sensor, eCompass, Proximity sensor, Ambient light sensor, Hall sensor, E-mail, Expandable Memory: 128GB",2016-04-03
109,,3.8 out of 5 stars,,"Android, Jellybean",White,1 GB,18 x 4.4 x 13.6 cm,"GSM, (900/1800 MHz), WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, Proximity sensor, Gravity sensor, E-mail, Expandable Memory: 32GB",2016-04-03
110,,1 out of 5 stars,,"Android, Kitkat",Black,256 MB,14.6 x 8.6 x 5.4 cm,"GSM, GPRS, EDGE, WiFi","Music Player, Video Player, FM Radio, Video Calls, GPS, G sensor, Proximity sensor, E-mail, Dual SIM, Expandable Memory: 32GB",2016-04-03
111,,4 out of 5 stars,36499,"Android, Kitkat",Black,3 GB,15.4 x 0.9 x 7.9 cm,"GSM, (850/900/1800/1900 MHz), HSPA+, 3G, (850/900/1900/2100 MHz), 4G LTE, 4G, WiFi 802.11 a/b/g/n/ac","Video Calls, Single SIM, GPS, Music Player, Video Player, Gesture sensor, Accelerometer, Geo Magnetic sensor, Gyroscope, RGB ambient light sensor, Proximity sensor, Barometer, Hall Sensor, Finger Scanner, UV sensor, HRM sensor, E-mail, Expandable Memory: 64GB",2016-04-03
112,,,4599,Android,black,,,GSM,"800 x 480 Pixels, 4 GB (Internal) + 1.12 GB (User Memory), MicroSD upto 32 GB, External:3.2MP, 2048x1536 Pix; Internal:1.3MP, 1280x1024 Pix, GPRS, EDGE, WAP",2016-04-03
113,,3.6 out of 5 stars,,"Android, Lollipop",Black,2 GB,14.3 x 7 x 0.8 cm,"GSM, HSPA+, LTE, WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, Gyroscope, Proximity sensor, Ambient light sensor, eCompass, E-mail",2016-04-03
114,,4 out of 5 stars,7799,"Android, Kitkat",Grey-Silver,2 GB,14.4 x 0.8 x 7.2 cm,"GSM, (850/900/1800/1900 MHz), 3G, WCDMA, (900/2100 MHz), HSPA, WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, E-mail, FM Radio, Light sensor, Gravity sensor, Proximity sensor, Expandable Memory: 32GB",2016-04-03
115,,2.5 out of 5 stars,,"Android, Jellybean",Black,1 GB,14.3 x 0.7 x 7 cm,"GSM, (850/900/1800/1900 MHz), (2100 MHz), GPRS, EDGE, WiFi","Music Player, Video Player, GPS, G-Sensor, E-mail, NFC, E-compass, Light and proximity sensor, Gyro meter",2016-04-03
116,,3.8 out of 5 stars,10701,"Android, Kitkat",Santroni White,1 GB,15 x 1 x 7.3 cm,"GSM, (850/900/1800/1900 MHz), WCDMA, 3G, (900/2100 MHz), WiFi 802.11 b/g/n","Video Calls, Dual SIM, GPS, Music Player, Video Player, Accelerometer, Proximity sensor, Ambient light sensor, E-mail, Expandable Memory: 32GB",2016-04-03
117,,1 out of 5 stars,,,,,22 x 15.3 x 5 cm,,,2016-04-03
118,,,,Android,Black,1 GB,14.4 x 7.2 x 0.9 cm,3G,"Android 4.4.2 KitKat OS, 1.3 GHz Quad Core Processor, 3G With Wifi, 8 MP Primary Camera, 3.2 MP Secondary Camera",2016-04-03
119,,2.8 out of 5 stars,3799,"Android, jellyBean, Android^jellyBean",white,512 MB,47.1 x 26.6 x 13.5 cm,HSDPA,"10.1 cm Touch Screen, DUAL SIM SUPPORT, 1.3 GHz Dual Core Processor, Android Jelly Bean 4.2, 32 GB Expandable Memory",2016-04-03
120,,,4999,"Android, KitKat, Android^KitKat",Yellow,512 MB,14.2 x 8 x 6 cm,HSDPA,"Dual Front Speakers, Wi-Fi Connectivity, Bluetooth 4.0, Pre-loaded  Applications, Dual SIM (GSM + GSM)",2016-04-03
121,,3.9 out of 5 stars,,"Android, Kitkat",White,512 MB,18.7 x 14.5 x 3.8 cm,"GSM, (900/1800 MHz), GPRS, EDGE, WiFi","Dual SIM, GPS, Music Player, Video Player, FM Radio, G sensor, E-mail, Expandable Memory: 32GB",2016-04-03
122,,3.3 out of 5 stars,19599,"Android, Lollipop",White Birch,2 GB,15.8 x 0.8 x 7.8 cm,"GSM, (850/900/1800/1900 MHz), 3G, HSDPA, (850/900/2100 MHz), GPRS, EDGE, WiFi 802.11 b/g/n","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, E-mail, Expandable Memory: 128GB",2016-04-03
123,,3.9 out of 5 stars,8499,"Android, Kitkat",White,1 GB,19.4 x 17 x 4.2 cm,"GSM, (850/900/1800/1900 MHz), UMTS, 3G, (2100 MHz), GPRS, WiFi","Dual SIM, Music Player, Video Player, FM Radio, E-mail, Expandable Memory: 32GB",2016-04-03
124,,3.7 out of 5 stars,,"Android, Kitkat",Orange,2 GB,12.7 x 0.9 x 6.5 cm,"GSM, (850/900/1800/1900 MHz), UMTS, 3G, (850/900/1700/1900/2100 MHz), 4G LTE, (700/800/850/900/1700/1800/1900/2100/2600 MHz), GPRS, EDGE, WiFi","Music Player, Video Player, FM Radio, GPS, E-mail, Expandable Memory: 128GB",2016-04-03
125,,2.5 out of 5 stars,5399,Android,White,1 GB,14.4 x 0.9 x 7.3 cm,"GSM, (900/1800 MHz), 3G, WCDMA, (2100 MHz), GPRS, EDGE, WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, Accelerometer, Proximity sensor, Light sensor, E-mail, Expandable Memory: 32GB",2016-04-03
126,,5 out of 5 stars,,Android,black,,17.6 x 9.6 x 5.4 cm,,Primary Camera,2016-04-03
127,,2.7 out of 5 stars,4590,Android,White-Silver,512 MB,13.4 x 1 x 6.7 cm,"GSM, 3G, WCDMA, WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, G sensor, Light sensor, E-mail, Expandable Memory: 32GB",2016-04-03
128,,2 out of 5 stars,,Android,,256 MB,,WCDMA,"Expandable Memory Upto 32GB, A",2016-04-03
129,,4.2 out of 5 stars,12999,Android,Grey,,15.1 x 0.8 x 7.6 cm,"GSM, (850/900/1800/1900 MHz), WCDMA, 3G, (850/900/2100 MHz), 4G LTE, WiFi 802.11b/g/n","Dual SIM, GPS, Music Player, Video Player, FM Radio, Accelerometer, Light sensor, Proximity sensor, Digital compass, Fingerprint sensor, E-mail",2016-04-03
130,,3.2 out of 5 stars,,"Android, Kitkat",Black,512 MB,12.6 x 1 x 6.3 cm,"GSM, (900/1800 MHz), 3G, WCDMA, (2100 MHz), GPRS, EDGE, WiFi","Video Calls, Dual SIM, Music Player, Video Player, FM Radio, Accelerometer, E-mail, Expandable Memory: 32GB",2016-04-03
131,,3.2 out of 5 stars,9499,Android,Black,,15.6 x 0.7 x 7.7 cm,"GSM, (850/900/1800/1900 MHz), WCDMA, 3G, (900/2100 MHz), 4G LTE, (1800/2300 MHz), WiFi","Dual SIM, Music Player, Video Player, Accelerometer, Magnetometer, Ambient light sensor, Gyroscope, Hall effect sensor, Proximity sensor",2016-04-03
132,,3.5 out of 5 stars,,"Android, Jellybean",Black,1 GB,13.4 x 0.9 x 6.8 cm,"GSM, (850/900/1800/1900 MHz), UMTS, 3G, (2100 MHz), WiFi","Music Player, Video Player, FM Radio, E-mail, GPS, Accelerometer, Ambient light sensor, Proximity sensor, Magnetometer, Dual SIM, Expandable Memory: 32GB",2016-04-03
133,,,6891,Android,white,,15.2 x 9 x 5.1 cm,,"Video Playback, Dual SIM, Primary Camera, LED Flash",2016-04-03
134,,4.5 out of 5 stars,,"Android, jellyBean, Android^jellyBean",White,1.50 GB,16.8 x 8.8 x 0.8 cm,HSDPA,"E-Mail, Music Player, Video Player",2016-04-03
135,,,,"Android, Jellybean",White,512 MB,17 x 9.8 x 5.6 cm,"WiFi, HSDPA","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, G sensor, Proximity sensor, Light sensor, E-mail, Expandable Memory: 32GB",2016-04-03
136,,5 out of 5 stars,3190,Android,black,0.50 GB,,HSDPA,"GRAVITY SENSOR, EXPANDABLE UPTO 32GB, BUIT IN SOCIAL NETWORK AND APPLICATIONS, 15OOMAH BATTERY",2016-04-03
137,,3.6 out of 5 stars,,Android,Blue,512 MB,13.6 x 1 x 6.7 cm,"GSM, (850/900/1800/1900 MHz), 3G, WCDMA, (900/2100 MHz), GPRS, WiFi","Dual SIM, GPS, Music Player, Video Player, FM Radio, Motion sensor, E-mail, Expandable Memory: 32GB",2016-04-03
138,,3.3 out of 5 stars,7800,"Android, Kitkat",Black-Champgne,2 GB,13.6 x 0.9 x 6.8 cm,"GSM, (900/1800 MHz), 3G, WCDMA, (2100 MHz), GPRS, EDGE, WiFi","Video Calls, Dual SIM, Music Player, Video Player, E-mail",2016-04-03
139,,,,,,,,,,2016-04-03
140,,3.5 out of 5 stars,60490,Android,Black,,14.7 x 0.9 x 7.7 cm,"GSM, (850/900/1800/1900 MHz), HSPA, 3G, (2100/1900/1700/850/900 MHz), 4G LTE, GPRS, EDGE, WiFi","Single SIM, GPS, Music Player, Video Player, Accelerometer, Activity monitor, Altimeter, Ambient light sensor, Gyroscope, Magnetometer, Proximity sensor, Time of flight, E-mail",2016-04-03
141,,,5599,Android,White,1 GB,13.1 x 1 x 6.5 cm,"GSM, 3G, LTE, WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, Accelerometer, Proximity sensor, Ambient light sensor, E-mail",2016-04-03
142,,4.8 out of 5 stars,,"Lollipop, Android",,1 GB,17.3 x 13.4 x 4.1 cm,,"Bluetooth Tethering, USB, Primary Camera, Wifi",2016-04-03
143,,,3999,Android,white,,,WiFi,"Camera 8.0MP, Battery capacity (mAh) 1800 mAh, Size - 4.0 """" WVGA, Dual SIM, ROM 4GB",2016-04-03
144,,4 out of 5 stars,2599,Android,Blue,1 GB,15.7 x 9.4 x 6.4 cm,HSDPA,"Dual Band/GSM+GSM, Bluetooth, Charger/ Handsfree/ Battery/USB cable, Multi-capacitive touch  Key Pad:Touch And Type, GSM PHONE",2016-04-03
145,,3 out of 5 stars,8499,Android,Black Titan,1 GB,18.8 x 15.6 x 5.4 cm,HSDPA,"5-inch, 1.3 GHz quad-core processor, 1GB RAM, 8GB Internal memory, expandable memory up to 32GB with microSD, Android 4.4 KitKat, 8MP rear camera with LED flash, 1MP front-facing camera",2016-04-03
146,,4 out of 5 stars,4430,Android,White,512 MB,14.6 x 1 x 7.3 cm,"GSM, (900/1800 MHz), 3G, WCDMA, (2100 MHz)","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, G sensor, Proximity sensor, Light sensor, E-mail",2016-04-03
147,,4 out of 5 stars,7499,Android,Midnight Black,1 GB,14.1 x 0.8 x 7.1 cm,"GSM, 3G, 4G LTE, WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, Accelerometer, Proximity sensor, Ambient light sensor, E-mail, Expandable Memory: 32GB",2016-04-03
148,,,5999,Android,White,,7.2 x 3.4 x 1.9 cm,3G,"Bluetooth Tethering, MP3, Dual SIM, USB, Primary Camera, Expandable Memory, Internet, Secondary Camera, Wifi, Music Player",2016-04-03
149,,1.7 out of 5 stars,4868,Android,black,768 MB,15.4 x 8.6 x 4 cm,4G LTE,4G,2016-04-03
150,,3.5 out of 5 stars,,"Android, Kitkat",Black,1 GB,13.3 x 1.1 x 7.1 cm,"GSM, 3G, UMTS, 4G LTE, WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, E-mail, Expandable Memory: 32GB",2016-04-03
151,,3.3 out of 5 stars,,Android,White,1 GB,14.1 x 0.8 x 7.2 cm,"GSM, (900/1800 MHz), WCDMA, 3G, (2100 MHz), GPRS, EDGE, WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, E-mail, Expandable Memory: 32GB",2016-04-03
152,,4 out of 5 stars,6999,Android,Grey,,14.1 x 0.9 x 7.1 cm,"GSM, (850/900/1800/1900 MHz), WCDMA, 3G, (850/900/2100 MHz), 4G LTE","Dual SIM, GPS, Music Player, Video Player, FM Radio, G sensor, Light sensor, Proximity sensor, E-mail",2016-04-03
153,,,,Android,White,2 GB,12.3 x 1 x 6.4 cm,"GSM, (900/1800 MHz), 3G, WCDMA, (2100 MHz), EDGE, GPRS, WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, Accelerometer, E-mail",2016-04-03
154,,,,Android,White,512 MB,11.8 x 6.3 x 1 cm,2G,"Android 4.2.2 Jelly Bean OS, 1.2 GHz Dual Core Processor, 2G with Wi-Fi, 2 MP Primary Camera, FM & MP3 Player",2016-04-03
155,,,6000,Android,Blue,,13.6 x 6.8 x 0.8 cm,3G,"Android v5.0 (Lollipop), Quad Core, 1.3 GHz 1 GB RAM, 4.5 inches (Medium) 540x960 px, 8 MP Primary LED Flash 3.2 MP Front, 3G",2016-04-03
156,,,4999,"Android, jellyBean, Android^jellyBean",Black,1 GB,17.8 x 11.2 x 6.8 cm,HSDPA,"13.4 cms (5.3), Android 4.1 (Jelly Bean), 151.5*77.1*10.1mm, qHD Capacitive Multi Touch Screen, RAM: 1GB, Chipset: Dual Core CPU: 1.20 GHz, Wi-Fi: 802.11b/g/n, GPS-AGPS, GSM/GPRS/EDGE: 900/1800MHz,UMTS/WCDMA/HSPA: 2100MHz, Rear camera: 8.0 MP Front Camera: 2.0 MP",2016-04-03
157,,3.8 out of 5 stars,33900,android,Blue Topaz,3072 MB,14.4 x 7.1 x 0.7 cm,4G LTE,"5 MP Secondary Camera, 16 MP Primary Camera, 5.1 inch Super AMOLED Touchscreen, 2.1 GHz + 1.5 GHz Octa Core Processor, 4G (LTE) - (Cat 6) 300 Mbps HSDPA",2016-04-03
158,,3.7 out of 5 stars,,Android,White,3 GB,13.9 x 0.9 x 6.9 cm,"GSM, (900/1800 MHz), 3G, WCDMA, (900/2100 MHz), GPRS, EDGE, WiFi 802.11 b/g/n","Video Calls, Single SIM, GPS, Music Player, Video Player, E-mail",2016-04-03
159,,2.8 out of 5 stars,,"Android, Kitkat",White,2 MB,14.6 x 0.8 x 7.2 cm,"GSM, (850/900/1800 MHz), 3G, HSDPA, (2100 MHz), GPRS, EDGE, WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, Accelerometer, Proximity sensor, E-mail, Expandable Memory: 32GB",2016-04-03
160,,3 out of 5 stars,7786,Android,,,18.6 x 18.4 x 3.8 cm,4G LTE,"Battery 2600 mAh, Camera 13 MP, Front Facing Camera 5 MP, Resolution 1280 x 720 Pixels, Type HD IPS Full Lamination",2016-04-03
161,,,3799,Android,Black,,13.5 x 0.9 x 6.7 cm,"GSM, (900/1800 MHz), WCDMA, 3G, (2100 MHz), GPRS, EDGE, WiFI","Dual SIM, GPS, Music Player, Video Player, FM Radio, Accelerometer",2016-04-03
162,,3.7 out of 5 stars,12499,"Android, Jellybean",Black,2 GB,7 x 0.6 x 14.6 cm,"GSM, (850/900/1800/1900 MHz), 3G, (2100 MHz), WiFi","GPS, Music Player, Video Player, FM Radio, Proximity sensor, Accelerometer, G sensor, Compass, E-mail",2016-04-03
163,,,,"Android, KitKat, Android^KitKat",White,1 GB,14.8 x 0.9 x 7.4 cm,HSDPA,"1900 MAH BATTERY, DIMENSION (147.8mm * 74.4mm * 8.8mm), SMS(threaded view), MMS, Email, Push Mail,IM, RSS, MP4/WMV/H.264/H.263 PLAYER. MP3/WAV/EAAC+/AC3/FLAC PLAYER, VOICE MEMO/ DIAL/COMMAND",2016-04-03
164,,4.9 out of 5 stars,,Android,Black,2 GB,14 x 0.8 x 7.2 cm,"GSM, 3G, HSDPA, WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, Gravity sensor, Light sensor, E-mail, Expandable Memory: 32GB",2016-04-03
165,,2.1 out of 5 stars,7499,"Android, Jellybean",Black,1 GB,15.5 x 1 x 7.7 cm,"GSM, (850/900/1800/1900 MHz), 3G, GPRS, EDGE, WiFi","Music Player, Video Player, FM Radio with Recording, P/L sensor, G sensor, E-mail, Dual SIM",2016-04-03
166,,,2999,"Android, KitKat, Android^KitKat",Grey,256 MB,11.6 x 6.2 x 1.1 cm,HSDPA,"Expandable Memory Upto 32GB, Camera Back:2MP, Front Camer:0.3 MP, Battery Capacity:1200 mAh, 3G connectivity",2016-04-03
167,,3.6 out of 5 stars,8850,Android,Grey,1 GB,14.5 x 0.9 x 7.2 cm,"GSM, (850/900/1800/1900 MHz), 3G, (850/900/1900/2100 MHz), 4G LTE, GPRS, EDGE, WiFi b/g/n","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, Accelerometer, Proximity sensor, Geomagnetic sensor, E-mail, Expandable Memory: 64GB",2016-04-03
168,,3.7 out of 5 stars,,"Android, Jellybean",Classic White,3 GB,15.1 x 0.8 x 7.9 cm,"GSM, (850/900/1800/1900 MHz), HSPA+, (850/900/1900/2100 MHz), GPRS, EDGE, WiFi, 3G","Music Player, Video Player, Accelerometer, Geomagnetic sensor, Gyro sensor, RGB light, Barometer, Proximity sensor, Gesture, Temperature and Humidity sensor, Hall sensor, E-mail, GPS, Expandable Memory: 64GB",2016-04-03
169,,,,Android,White,,13.6 x 1.1 x 6.5 cm,"GSM, 3G, WiFi 802.11 b/g/n","Dual SIM, GPS, Music Player, Video Player, FM Radio, Proximity sensor, Accelerometer, Ambient light sensor, Gyroscope, E-mail",2016-04-03
170,,3.9 out of 5 stars,3640,,,,13.3 x 0.9 x 6.9 cm,,,2016-04-03
171,,1 out of 5 stars,,"Android, jellyBean, Android^jellyBean",black,512 MB,35.5 x 22.8 x 15.2 cm,HSDPA,"Dual sim android, 4.2 jelly bean OS, 1.3GHZ Dual core processor, tandem with 512 MB RAM, Voice memo/dial",2016-04-03
172,,3 out of 5 stars,,android,White,,,HSDPA,"E-Mail, Music Player, Video Player",2016-04-03
173,,,4599,"Kitkat, Android",,0.50 GB,14.5 x 7.4 x 0.9 cm,HSDPA,"512MB (RAM), 4GB (ROM), Dual Sim, 1.2 GHz Dual Core Processor, Support Navigation, LED flash light supported",2016-04-03
174,,3.8 out of 5 stars,4999,"Android, Kitkat",White-Silver,1 GB,13.3 x 1 x 6.6 cm,"GSM, (850/900/1800/1900 MHz), 3G, WCDMA, (2100 MHz), EDGE, GPRS, WiFi 802.11b/g/n","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, Gravity sensor, Proximity sensor, Light sensor, E-mail, Expandable Memory: 32GB",2016-04-03
175,,3.2 out of 5 stars,,"Android, Jellybean",Black,1 GB,14.4 x 0.8 x 7.1 cm,"GSM, (900/1800 MHz), WCDMA, 3G, (2100 MHz), WiFi","Music Player, Video Player, GPS, Ambient light sensor, Magnetometer, Accelerometer, Proximity sensor, E-mail, Dual SIM, Expandable Memory: 32GB",2016-04-03
176,,,3799,Android,Champagne,,13.5 x 0.9 x 6.7 cm,"GSM, (900/1800 MHz), WCDMA, 3G, (2100 MHz), GPRS, EDGE, WiFI","Dual SIM, GPS, Music Player, Video Player, FM Radio, Accelerometer",2016-04-03
177,,5 out of 5 stars,,android,White,1 GB,16 x 12 x 8 cm,,"Dual Sim, Android, Expendable Memory upto 32 GB, 5.5 inch display, 1.3 GHZ processor",2016-04-03
178,,3.8 out of 5 stars,8588,"Android, Kitkat",White,2 GB,18.6 x 3 x 17.2 cm,"GSM, (850/900/1800/1900 MHz), 3G, WCDMA, (900/2100 MHz), GPRS, EDGE, WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, Light sensor, Gravity sensor, Proximity sensor, E-mail, Expandable Memory: 32GB",2016-04-03
179,,,6800,Android,Special Wine,1 GB,10 x 5 x 5 cm,4G LTE,"Android 5.1, Lollipop, Camera 8 MP, Flash Yes, LED, RAM 1 GB, Internal Memory-8 GB",2016-04-03
180,,4.3 out of 5 stars,30000,"Android, KitKat, Android^KitKat",Black,2 GB,13.8 x 0.9 x 6.9 cm,"GSM, (850/900/1800/1900 MHz), CDMA, WCDMA, 3G, 4G, WiFi","Accelerometer, Gyroscope, Compass, Proximity sensor, Ambient light sensor, GPS",2016-04-03
181,,3.9 out of 5 stars,30950,Android,Ice Blue,2 GB,15.4 x 1 x 7.6 cm,"GSM, (850/900/1800/1900 MHz), 3G, UMTS, LTE, WiFi","Video Calls, GPS, Music Player, Video Player, Proximity sensor, Ambient light sensor, Accelerometer, eCompass, Gyroscope, E-mail, Fingerprint sensor",2016-04-03
182,,4 out of 5 stars,,"Android, Jellybean",White,1.50 GB,16.3 x 0.9 x 8.2 cm,"GSM, (850, 900, 1800 MHz), WiFi, 3G, GPRS, EDGE","Video Player, Music Player, Accelerometer, Light sensor, Proximity sensor, Geo-magnetic sensor, Gyro sensor, Expandable Memory: 64GB",2016-04-03
183,,,,Android,Red,2 GB,13.7 x 1.1 x 6.7 cm,"GSM, (850/900/1800/1900 MHz), 3G, UMTS, (850/900/1900/2100 MHz), GPRS, EDGE, WiFi 802.11 b/g/n","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, G sensor, Proximity sensor, Light sensor, E-mail",2016-04-03
184,,3.5 out of 5 stars,8995,Android,Ivory White,2 GB,14.2 x 0.7 x 7.1 cm,"GSM, (850/900/1800/1900 MHz), UMTS, 3G, (900/2100 MHz)","Video Calls, Dual SIM, GPS, Music Player, Video Player, Light sensor, Proximity sensor, eCompass, Accelerometer, E-mail, Expandable Memory: 32GB",2016-04-03
185,,3.8 out of 5 stars,,Android,Dark Blue,3 GB,15.5 x 0.8 x 7.6 cm,"GSM, (850/900/1800/1900 MHz), 3G, (1900/900/2100 MHz), 4G LTE, GPRS, EDGE, WiFi 802.11 b/g/n","Dual SIM, GPS, Music Player, Video Player, FM Radio, Proximity sensor, G sensor, eCompass, Motion sensor, Light sensor, E-mail",2016-04-03
186,,4.7 out of 5 stars,,Android,White,2 GB,14.8 x 0.6 x 7.3 cm,"GSM, (850/900/1800/1900 MHz), 3G, WCDMA, ( 850/900/1900/2100 MHz), 4G LTE, WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, Distance sensor, G sensor, Gyroscope, Light sensor, Proximity sensor, Accelerometer, E-mail",2016-04-03
187,,3.3 out of 5 stars,40900,"Android, Lollipop",White,3 GB,14.2 x 0.7 x 7 cm,"GSM, (850/900/1800/1900 MHz), 3G, HSDPA, (850/900/1900/2100 MHz), 4G LTE, GPRS, EDGE, WiFi 802.11 a/b/g/n/ac","Video Calls, Single SIM, GPS, Music Player, Video Player, Accelerometer, Gyro sensor, Proximity sensor, eCompass, Barometer, Heart rate sensor, SPO2 sensor, E-mail",2016-04-03
188,,,2808,"Android, KitKat, Android^KitKat",White,,16 x 9.5 x 5.8 cm,HSDPA,"E-Mail, Music Player, Video Player",2016-04-03
189,,4 out of 5 stars,,android,White,2 GB,16.4 x 8.8 x 5.2 cm,HSDPA,"Processor: Octa-core 1.7 GHz Cortex-A7, Sony Ink, 13 MP, 4128 x 3096 pixels, autofocus, LED flash, DTS sound",2016-04-03
190,,3.2 out of 5 stars,2799,"Android, Kitkat",Black,512 MB,17 x 6 x 10 cm,"GSM, 3G, WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, E-mail, Expandable Memory: 32GB",2016-04-03
191,,2.3 out of 5 stars,5967,Android,Pearl White,,13.1 x 1 x 6.7 cm,"GSM, 3G, WCDMA, 4G LTE, FDD, TDD, GPRS, EDGE, HSPA+, WiFi 802.11 b/g/n","Dual SIM, GPS, Music Player, Video Player, FM Radio, G sensor, E-mail",2016-04-03
192,,3.8 out of 5 stars,8138,Android,White-Gold,2 GB,13 x 3.5 x 8.5 cm,"GSM, (850/900/1800/1900 MHz), 3G, WCDMA, (900/2100 MHz), GPRS, EDGE, WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, E-mail, Expandable Memory: 32GB",2016-04-03
193,,4 out of 5 stars,,"Android, Jellybean",Black,1 GB,15.4 x 1 x 7.9 cm,"GSM, (900/1800/1900 MHz), HSDPA, (1900/2100 MHz), (850/1900 MHz), 3G, GPRS, WiFi","Video Calls, Dual SIM, GPS, Music Player, Video Player, FM Radio, Accelerometer, Proximity sensor, E-Mail, Expandable Memory: 32GB",2016-04-03
